발생연도,성별,국제질병분류,암종,연령군,발생자수,조발생률
2014,남녀전체,01. C00-C14,"입술, 구강 및 인두",75-79세,303,23.4
2014,남녀전체,01. C00-C14,"입술, 구강 및 인두",80-84세,161,22.1
2014,남녀전체,01. C00-C14,"입술, 구강 및 인두",85세이상,91,19.1
2014,남녀전체,01. C00-C14,"입술, 구강 및 인두",연령전체,3295,6.5
2014,남자,01. C00-C14,"입술, 구강 및 인두",00-04세,0,
2014,남자,01. C00-C14,"입술, 구강 및 인두",05-09세,2,0.2
2014,남자,01. C00-C14,"입술, 구강 및 인두",10-14세,5,0.4
2014,남자,01. C00-C14,"입술, 구강 및 인두",15-19세,11,0.6
2014,남자,01. C00-C14,"입술, 구강 및 인두",20-24세,13,0.7
2014,남자,01. C00-C14,"입술, 구강 및 인두",25-29세,20,1.2
2014,남자,01. C00-C14,"입술, 구강 및 인두",30-34세,42,2.1
2014,남자,01. C00-C14,"입술, 구강 및 인두",35-39세,60,3
2014,남자,01. C00-C14,"입술, 구강 및 인두",40-44세,108,4.7
2014,남자,01. C00-C14,"입술, 구강 및 인두",45-49세,143,6.6
2014,남자,01. C00-C14,"입술, 구강 및 인두",50-54세,289,13.2
2014,남자,01. C00-C14,"입술, 구강 및 인두",55-59세,349,19
2014,남자,01. C00-C14,"입술, 구강 및 인두",60-64세,334,27
2014,남자,01. C00-C14,"입술, 구강 및 인두",65-69세,312,32.6
2014,남자,01. C00-C14,"입술, 구강 및 인두",70-74세,293,37.1
2014,남자,01. C00-C14,"입술, 구강 및 인두",75-79세,212,41.1
2014,남자,01. C00-C14,"입술, 구강 및 인두",80-84세,98,40.9
2014,남자,01. C00-C14,"입술, 구강 및 인두",85세이상,38,31.6
2014,남자,01. C00-C14,"입술, 구강 및 인두",연령전체,2329,9.2
2014,여자,01. C00-C14,"입술, 구강 및 인두",00-04세,0,
2014,여자,01. C00-C14,"입술, 구강 및 인두",05-09세,0,
2014,여자,01. C00-C14,"입술, 구강 및 인두",10-14세,8,0.6
2014,여자,01. C00-C14,"입술, 구강 및 인두",15-19세,11,0.7
2014,여자,01. C00-C14,"입술, 구강 및 인두",20-24세,13,0.8
2014,여자,01. C00-C14,"입술, 구강 및 인두",25-29세,22,1.5
2014,여자,01. C00-C14,"입술, 구강 및 인두",30-34세,29,1.5
2014,여자,01. C00-C14,"입술, 구강 및 인두",35-39세,35,1.8
2014,여자,01. C00-C14,"입술, 구강 및 인두",40-44세,67,3
2014,여자,01. C00-C14,"입술, 구강 및 인두",45-49세,61,2.9
2014,여자,01. C00-C14,"입술, 구강 및 인두",50-54세,107,5
2014,여자,01. C00-C14,"입술, 구강 및 인두",55-59세,124,6.7
2014,여자,01. C00-C14,"입술, 구강 및 인두",60-64세,80,6.2
2014,여자,01. C00-C14,"입술, 구강 및 인두",65-69세,86,8.2
2014,여자,01. C00-C14,"입술, 구강 및 인두",70-74세,116,11.7
2014,여자,01. C00-C14,"입술, 구강 및 인두",75-79세,91,11.7
2014,여자,01. C00-C14,"입술, 구강 및 인두",80-84세,63,12.9
2014,여자,01. C00-C14,"입술, 구강 및 인두",85세이상,53,14.9
2014,여자,01. C00-C14,"입술, 구강 및 인두",연령전체,966,3.8
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",00-04세,2,0.1
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",05-09세,3,0.1
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",10-14세,9,0.4
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",15-19세,21,0.6
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",20-24세,36,1
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",25-29세,30,1
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",30-34세,77,2
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",35-39세,82,2.1
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",40-44세,179,4.1
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",45-49세,231,5.3
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",50-54세,418,9.8
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",55-59세,489,12.6
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",60-64세,428,15.8
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",65-69세,422,20
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",70-74세,375,21.1
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",75-79세,298,22
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",80-84세,182,22.9
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",85세이상,103,19.9
2015,남녀전체,01. C00-C14,"입술, 구강 및 인두",연령전체,3385,6.6
2015,남자,01. C00-C14,"입술, 구강 및 인두",00-04세,2,0.2
2015,남자,01. C00-C14,"입술, 구강 및 인두",05-09세,2,0.2
2015,남자,01. C00-C14,"입술, 구강 및 인두",10-14세,4,0.3
2015,남자,01. C00-C14,"입술, 구강 및 인두",15-19세,11,0.6
2015,남자,01. C00-C14,"입술, 구강 및 인두",20-24세,17,0.9
2015,남자,01. C00-C14,"입술, 구강 및 인두",25-29세,16,1
2015,남자,01. C00-C14,"입술, 구강 및 인두",30-34세,52,2.7
2015,남자,01. C00-C14,"입술, 구강 및 인두",35-39세,41,2.1
2015,남자,01. C00-C14,"입술, 구강 및 인두",40-44세,105,4.7
2015,남자,01. C00-C14,"입술, 구강 및 인두",45-49세,167,7.5
2015,남자,01. C00-C14,"입술, 구강 및 인두",50-54세,307,14.2
2015,남자,01. C00-C14,"입술, 구강 및 인두",55-59세,391,20.2
2015,남자,01. C00-C14,"입술, 구강 및 인두",60-64세,332,24.9
2015,남자,01. C00-C14,"입술, 구강 및 인두",65-69세,330,32.6
2015,남자,01. C00-C14,"입술, 구강 및 인두",70-74세,286,36.1
2015,남자,01. C00-C14,"입술, 구강 및 인두",75-79세,217,39.8
2015,남자,01. C00-C14,"입술, 구강 및 인두",80-84세,110,41.1
2015,남자,01. C00-C14,"입술, 구강 및 인두",85세이상,54,41.3
2015,남자,01. C00-C14,"입술, 구강 및 인두",연령전체,2444,9.6
2015,여자,01. C00-C14,"입술, 구강 및 인두",00-04세,0,
2015,여자,01. C00-C14,"입술, 구강 및 인두",05-09세,1,0.1
2015,여자,01. C00-C14,"입술, 구강 및 인두",10-14세,5,0.4
2015,여자,01. C00-C14,"입술, 구강 및 인두",15-19세,10,0.6
2015,여자,01. C00-C14,"입술, 구강 및 인두",20-24세,19,1.2
2015,여자,01. C00-C14,"입술, 구강 및 인두",25-29세,14,0.9
2015,여자,01. C00-C14,"입술, 구강 및 인두",30-34세,25,1.3
2015,여자,01. C00-C14,"입술, 구강 및 인두",35-39세,41,2.1
2015,여자,01. C00-C14,"입술, 구강 및 인두",40-44세,74,3.4
2015,여자,01. C00-C14,"입술, 구강 및 인두",45-49세,64,3
2015,여자,01. C00-C14,"입술, 구강 및 인두",50-54세,111,5.3
2015,여자,01. C00-C14,"입술, 구강 및 인두",55-59세,98,5
2015,여자,01. C00-C14,"입술, 구강 및 인두",60-64세,96,6.9
2015,여자,01. C00-C14,"입술, 구강 및 인두",65-69세,92,8.4
2015,여자,01. C00-C14,"입술, 구강 및 인두",70-74세,89,9
2015,여자,01. C00-C14,"입술, 구강 및 인두",75-79세,81,10
2015,여자,01. C00-C14,"입술, 구강 및 인두",80-84세,72,13.7
2015,여자,01. C00-C14,"입술, 구강 및 인두",85세이상,49,12.7
2015,여자,01. C00-C14,"입술, 구강 및 인두",연령전체,941,3.7
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",00-04세,2,0.1
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",05-09세,3,0.1
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",10-14세,10,0.4
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",15-19세,25,0.8
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",20-24세,34,1
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",25-29세,35,1.1
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",30-34세,82,2.3
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",35-39세,117,3
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",40-44세,159,3.7
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",45-49세,298,6.7
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",50-54세,379,9.1
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",55-59세,518,12.7
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",60-64세,495,16.7
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",65-69세,443,20.3
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",70-74세,383,21.7
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",75-79세,322,22.9
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",80-84세,211,24.4
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",85세이상,114,20.5
2016,남녀전체,01. C00-C14,"입술, 구강 및 인두",연령전체,3630,7.1
2016,남자,01. C00-C14,"입술, 구강 및 인두",00-04세,1,0.1
2016,남자,01. C00-C14,"입술, 구강 및 인두",05-09세,2,0.2
2016,남자,01. C00-C14,"입술, 구강 및 인두",10-14세,7,0.6
2016,남자,01. C00-C14,"입술, 구강 및 인두",15-19세,17,1
2016,남자,01. C00-C14,"입술, 구강 및 인두",20-24세,22,1.2
2016,남자,01. C00-C14,"입술, 구강 및 인두",25-29세,22,1.3
2016,남자,01. C00-C14,"입술, 구강 및 인두",30-34세,46,2.5
2016,남자,01. C00-C14,"입술, 구강 및 인두",35-39세,72,3.6
2016,남자,01. C00-C14,"입술, 구강 및 인두",40-44세,86,4
2016,남자,01. C00-C14,"입술, 구강 및 인두",45-49세,208,9.2
2016,남자,01. C00-C14,"입술, 구강 및 인두",50-54세,278,13.1
2016,남자,01. C00-C14,"입술, 구강 및 인두",55-59세,405,19.9
2016,남자,01. C00-C14,"입술, 구강 및 인두",60-64세,397,27.3
2016,남자,01. C00-C14,"입술, 구강 및 인두",65-69세,355,33.8
2016,남자,01. C00-C14,"입술, 구강 및 인두",70-74세,274,34.5
2016,남자,01. C00-C14,"입술, 구강 및 인두",75-79세,231,40.2
2016,남자,01. C00-C14,"입술, 구강 및 인두",80-84세,112,37.5
2016,남자,01. C00-C14,"입술, 구강 및 인두",85세이상,49,34.8
2016,남자,01. C00-C14,"입술, 구강 및 인두",연령전체,2584,10.1
2016,여자,01. C00-C14,"입술, 구강 및 인두",00-04세,1,0.1
2016,여자,01. C00-C14,"입술, 구강 및 인두",05-09세,1,0.1
2016,여자,01. C00-C14,"입술, 구강 및 인두",10-14세,3,0.3
2016,여자,01. C00-C14,"입술, 구강 및 인두",15-19세,8,0.5
2016,여자,01. C00-C14,"입술, 구강 및 인두",20-24세,12,0.7
2016,여자,01. C00-C14,"입술, 구강 및 인두",25-29세,13,0.9
2016,여자,01. C00-C14,"입술, 구강 및 인두",30-34세,36,2.1
2016,여자,01. C00-C14,"입술, 구강 및 인두",35-39세,45,2.3
2016,여자,01. C00-C14,"입술, 구강 및 인두",40-44세,73,3.5
2016,여자,01. C00-C14,"입술, 구강 및 인두",45-49세,90,4.1
2016,여자,01. C00-C14,"입술, 구강 및 인두",50-54세,101,4.9
2016,여자,01. C00-C14,"입술, 구강 및 인두",55-59세,113,5.5
2016,여자,01. C00-C14,"입술, 구강 및 인두",60-64세,98,6.5
2016,여자,01. C00-C14,"입술, 구강 및 인두",65-69세,88,7.7
2016,여자,01. C00-C14,"입술, 구강 및 인두",70-74세,109,11.2
2016,여자,01. C00-C14,"입술, 구강 및 인두",75-79세,91,10.9
2016,여자,01. C00-C14,"입술, 구강 및 인두",80-84세,99,17.5
2016,여자,01. C00-C14,"입술, 구강 및 인두",85세이상,65,15.6
2016,여자,01. C00-C14,"입술, 구강 및 인두",연령전체,1046,4.1
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",00-04세,3,0.1
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",05-09세,4,0.2
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",10-14세,4,0.2
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",15-19세,13,0.4
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",20-24세,26,0.7
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",25-29세,51,1.6
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",30-34세,74,2.2
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",35-39세,111,2.8
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",40-44세,155,3.8
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",45-49세,264,5.8
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",50-54세,418,10.2
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",55-59세,536,12.7
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",60-64세,537,16.9
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",65-69세,457,20.2
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",70-74세,385,21.8
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",75-79세,381,25.3
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",80-84세,212,22.8
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",85세이상,128,21.2
2017,남녀전체,01. C00-C14,"입술, 구강 및 인두",연령전체,3759,7.3
2017,남자,01. C00-C14,"입술, 구강 및 인두",00-04세,2,0.2
2017,남자,01. C00-C14,"입술, 구강 및 인두",05-09세,0,
2017,남자,01. C00-C14,"입술, 구강 및 인두",10-14세,1,0.1
2017,남자,01. C00-C14,"입술, 구강 및 인두",15-19세,10,0.6
2017,남자,01. C00-C14,"입술, 구강 및 인두",20-24세,16,0.9
2017,남자,01. C00-C14,"입술, 구강 및 인두",25-29세,23,1.3
2017,남자,01. C00-C14,"입술, 구강 및 인두",30-34세,45,2.6
2017,남자,01. C00-C14,"입술, 구강 및 인두",35-39세,63,3.1
2017,남자,01. C00-C14,"입술, 구강 및 인두",40-44세,94,4.5
2017,남자,01. C00-C14,"입술, 구강 및 인두",45-49세,175,7.6
2017,남자,01. C00-C14,"입술, 구강 및 인두",50-54세,299,14.3
2017,남자,01. C00-C14,"입술, 구강 및 인두",55-59세,408,19.3
2017,남자,01. C00-C14,"입술, 구강 및 인두",60-64세,412,26.4
2017,남자,01. C00-C14,"입술, 구강 및 인두",65-69세,368,33.8
2017,남자,01. C00-C14,"입술, 구강 및 인두",70-74세,295,36.7
2017,남자,01. C00-C14,"입술, 구강 및 인두",75-79세,271,43.5
2017,남자,01. C00-C14,"입술, 구강 및 인두",80-84세,139,42.4
2017,남자,01. C00-C14,"입술, 구강 및 인두",85세이상,68,44
2017,남자,01. C00-C14,"입술, 구강 및 인두",연령전체,2689,10.5
2017,여자,01. C00-C14,"입술, 구강 및 인두",00-04세,1,0.1
2017,여자,01. C00-C14,"입술, 구강 및 인두",05-09세,4,0.3
2017,여자,01. C00-C14,"입술, 구강 및 인두",10-14세,3,0.3
2017,여자,01. C00-C14,"입술, 구강 및 인두",15-19세,3,0.2
2017,여자,01. C00-C14,"입술, 구강 및 인두",20-24세,10,0.6
2017,여자,01. C00-C14,"입술, 구강 및 인두",25-29세,28,1.8
2017,여자,01. C00-C14,"입술, 구강 및 인두",30-34세,29,1.8
2017,여자,01. C00-C14,"입술, 구강 및 인두",35-39세,48,2.4
2017,여자,01. C00-C14,"입술, 구강 및 인두",40-44세,61,3
2017,여자,01. C00-C14,"입술, 구강 및 인두",45-49세,89,4
2017,여자,01. C00-C14,"입술, 구강 및 인두",50-54세,119,5.9
2017,여자,01. C00-C14,"입술, 구강 및 인두",55-59세,128,6.1
2017,여자,01. C00-C14,"입술, 구강 및 인두",60-64세,125,7.7
2017,여자,01. C00-C14,"입술, 구강 및 인두",65-69세,89,7.6
2017,여자,01. C00-C14,"입술, 구강 및 인두",70-74세,90,9.4
2017,여자,01. C00-C14,"입술, 구강 및 인두",75-79세,110,12.5
2017,여자,01. C00-C14,"입술, 구강 및 인두",80-84세,73,12.2
2017,여자,01. C00-C14,"입술, 구강 및 인두",85세이상,60,13.4
2017,여자,01. C00-C14,"입술, 구강 및 인두",연령전체,1070,4.2
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",00-04세,1,0
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",05-09세,5,0.2
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",10-14세,6,0.3
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",15-19세,17,0.6
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",20-24세,38,1.1
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",25-29세,37,1.1
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",30-34세,54,1.7
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",35-39세,107,2.7
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",40-44세,184,4.6
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",45-49세,267,5.9
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",50-54세,397,9.6
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",55-59세,574,13.4
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",60-64세,561,16.6
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",65-69세,429,18.3
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",70-74세,417,23
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",75-79세,398,25.1
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",80-84세,246,24.9
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",85세이상,133,20.3
2018,남녀전체,01. C00-C14,"입술, 구강 및 인두",연령전체,3871,7.5
2018,남자,01. C00-C14,"입술, 구강 및 인두",00-04세,1,0.1
2018,남자,01. C00-C14,"입술, 구강 및 인두",05-09세,1,0.1
2018,남자,01. C00-C14,"입술, 구강 및 인두",10-14세,3,0.2
2018,남자,01. C00-C14,"입술, 구강 및 인두",15-19세,8,0.5
2018,남자,01. C00-C14,"입술, 구강 및 인두",20-24세,16,0.9
2018,남자,01. C00-C14,"입술, 구강 및 인두",25-29세,17,1
2018,남자,01. C00-C14,"입술, 구강 및 인두",30-34세,32,1.9
2018,남자,01. C00-C14,"입술, 구강 및 인두",35-39세,61,3
2018,남자,01. C00-C14,"입술, 구강 및 인두",40-44세,120,6
2018,남자,01. C00-C14,"입술, 구강 및 인두",45-49세,184,8
2018,남자,01. C00-C14,"입술, 구강 및 인두",50-54세,299,14.2
2018,남자,01. C00-C14,"입술, 구강 및 인두",55-59세,438,20.5
2018,남자,01. C00-C14,"입술, 구강 및 인두",60-64세,432,25.9
2018,남자,01. C00-C14,"입술, 구강 및 인두",65-69세,351,31.1
2018,남자,01. C00-C14,"입술, 구강 및 인두",70-74세,309,37
2018,남자,01. C00-C14,"입술, 구강 및 인두",75-79세,312,47.1
2018,남자,01. C00-C14,"입술, 구강 및 인두",80-84세,149,41.8
2018,남자,01. C00-C14,"입술, 구강 및 인두",85세이상,54,31.6
2018,남자,01. C00-C14,"입술, 구강 및 인두",연령전체,2787,10.9
2018,여자,01. C00-C14,"입술, 구강 및 인두",00-04세,0,
2018,여자,01. C00-C14,"입술, 구강 및 인두",05-09세,4,0.4
2018,여자,01. C00-C14,"입술, 구강 및 인두",10-14세,3,0.3
2018,여자,01. C00-C14,"입술, 구강 및 인두",15-19세,9,0.7
2018,여자,01. C00-C14,"입술, 구강 및 인두",20-24세,22,1.4
2018,여자,01. C00-C14,"입술, 구강 및 인두",25-29세,20,1.3
2018,여자,01. C00-C14,"입술, 구강 및 인두",30-34세,22,1.4
2018,여자,01. C00-C14,"입술, 구강 및 인두",35-39세,46,2.3
2018,여자,01. C00-C14,"입술, 구강 및 인두",40-44세,64,3.3
2018,여자,01. C00-C14,"입술, 구강 및 인두",45-49세,83,3.7
2018,여자,01. C00-C14,"입술, 구강 및 인두",50-54세,98,4.8
2018,여자,01. C00-C14,"입술, 구강 및 인두",55-59세,136,6.4
2018,여자,01. C00-C14,"입술, 구강 및 인두",60-64세,129,7.5
2018,여자,01. C00-C14,"입술, 구강 및 인두",65-69세,78,6.4
2018,여자,01. C00-C14,"입술, 구강 및 인두",70-74세,108,11
2018,여자,01. C00-C14,"입술, 구강 및 인두",75-79세,86,9.3
2018,여자,01. C00-C14,"입술, 구강 및 인두",80-84세,97,15.3
2018,여자,01. C00-C14,"입술, 구강 및 인두",85세이상,79,16.3
